fema_risk_score,fema_hurricane,fema_tornado,fema_wildfire,fema_earthquake,fema_heat,fema_winter_weather,fema_drought,fips,fema_flood
64.59923664122137,13.68377138089278,2.671755725190839,94.27480916030534,47.86895674300254,95.02247912652537,73.74283895607893,79.51653944020356,04009,67.93893129770993
12.372773536895675,7.384230287859824,1.208651399491094,82.50636132315522,21.978371501272264,60.43673731535003,28.453214513049012,31.90203562340967,04011,29.64376590330789
83.52417302798982,16.68752607425949,4.580152671755725,70.16539440203562,79.03944020356234,90.20552344251766,1.273074474856779,80.43893129770993,04012,91.47582697201018
99.87277353689568,26.574885273258243,84.00127226463104,99.61832061068702,96.81933842239185,100.0,38.733290897517506,97.70992366412213,04013,99.87277353689568
94.75190839694656,0.0,3.339694656488549,98.82315521628499,87.05470737913485,98.55491329479769,91.43857415658816,20.833333333333336,04015,97.07379134860051
88.07251908396947,0.0,8.0470737913486,98.79134860050891,81.23409669211196,56.71162491971741,96.78548695098664,52.035623409669206,04017,89.50381679389314
99.10941475826972,18.69002920317063,37.5,99.6501272264631,91.73027989821882,99.77520873474631,80.90388287714832,69.62468193384224,04019,99.52290076335878
93.8295165394402,18.815185648727574,37.05470737913486,97.99618320610686,79.83460559796438,98.87604367373154,15.595162316995545,95.67430025445293,04021,96.37404580152672
88.32697201017811,17.271589486858574,8.68320610687023,98.05979643765903,43.47964376590331,99.00449582530507,18.93698281349459,54.51653944020356,04023,87.40458015267176
93.73409669211196,0.0,32.69720101781171,99.58651399491094,85.30534351145039,84.97109826589595,94.30299172501591,29.389312977099237,04025,96.0559796437659
92.55725190839695,22.736754276178555,14.026717557251908,59.223918575063614,98.44147582697201,96.66024405908799,1.113940165499682,74.77735368956743,04027,90.96692111959288
63.199745547073796,60.95118898623279,70.41984732824427,19.84732824427481,92.04834605597965,68.78612716763006,39.49713558243157,66.53944020356234,05001,58.396946564885496
53.912213740458014,65.12307050479767,72.58269720101781,32.092875318066156,83.26972010178118,78.67694283879256,15.531508593252704,80.85241730279898,05003,54.007633587786266
72.29643765903307,35.91989987484355,86.80025445292621,71.94656488549617,85.97328244274809,76.043673731535,79.63080840229154,0.0,05005,64.3765903307888
88.74045801526718,52.35711305798916,79.54834605597965,92.77989821882952,86.80025445292621,94.7334617854849,96.21260343730108,45.73791348600509,05007,90.42620865139949
62.34096692111959,37.463496036712556,78.5941475826972,65.5852417302799,71.27862595419847,64.41875401412975,67.09102482495226,0.0,05009,51.24045801526718
30.756997455470735,54.44305381727159,53.30788804071247,27.449109414758272,81.1704834605598,85.13166345536288,19.6053469127944,54.61195928753181,05011,24.491094147582697
